message_uid,conversation_id,candidate_cluster,customer_text,weak_intent,weak_margin,weak_dist_best,silver_accept
1007271::cust0::1007271,1007271,0,When you’re sad about leaving [MENTION] [MENTION] &amp; Cali &amp; the gate agent [MENTION] makes you laugh 😥☺️💛#smilingthroughthetears,positive_feedback_praise,0.0226,0.7751,True
1007271::cust1::1007269,1007271,0,[MENTION] My sisters would love that! 1 day I will be leaving WI and coming back to Cali for good. Until then a piece of my heart will always be here.,other_non_actionable,0.007,0.714,True
1007274::cust0::1007274,1007274,9,[MENTION] thanks to supervisor Anne RRL QST-not. Such a helpless feeling. Glad it's not your family. Hope yoy guys pull the call records,general_dissatisfaction_venting,0.0094,0.7135,True
1007281::cust0::1007281,1007281,9,[MENTION] terrible customer service,general_dissatisfaction_venting,0.0002,0.6749,False
1007281::cust1::1007279,1007281,11,"[MENTION] On the AA Fly now payment plan, can one apply for the card at check out, get approved and book the flight with said card, same day?",flight_status_inquiry,0.0225,0.7061,True
1007281::cust2::1007278,1007281,8,"[MENTION] I did, I unfortunately have to wait. [MENTION] Thanks for reaching out tho!",other_acknowledgement_thanks,0.0324,0.6194,True
1007284::cust0::1007284,1007284,2,"Set up a countdown timer on a site, has an advert for [MENTION] Too late! The countdown timer is for my AA flight to America anyway X3",flight_delay,0.0247,0.7192,True
1007284::cust1::1007283,1007284,0,"[MENTION] Yes, in... 51 days and 14 hours. I'm visiting my fiancé for Christmas and New Years :)",positive_feedback_praise,0.0051,0.7406,False
1007980::cust0::1007980,1007980,5,Got a plane but no crew. So I sit. Thanks [MENTION] you really are out doing yourself two trips back to back #RoadWarrior #SEAtoSYR [URL],seat_assignment_change,0.045,0.6727,True
1007980::cust1::1007978,1007980,2,"[MENTION] Board two hours late, and the sit on the plane for an hour",flight_delay,0.0079,0.6031,True
1007983::cust0::1007983,1007983,10,"[MENTION] Hi There, I would like to know how will it cost to add a luggage on hold in a flight from SouthAm to France pls ?",flight_status_inquiry,0.0018,0.7135,False
1007983::cust1::1007982,1007983,10,[MENTION] Basically I would like that my mother in law take a luggage from me from SouthAm to France.I want to know how many luggages she can have?,baggage_delayed_lost,0.0066,0.7333,True
1007983::cust2::1007985,1007983,8,[MENTION] Thank you.,other_acknowledgement_thanks,0.2831,0.3072,True
1007988::cust0::1007988,1007988,11,"[MENTION] AA1359 MIA-YYZ Oct18 boarded. Then, PA: 'this aircraft is going out of service, new dep gate is E10'. (Period!)... No apologies",flight_delay,0.0068,0.6951,True
1007992::cust0::1007992,1007992,0,Thanks to the gate agents with [MENTION] in DFW. Everyone we worked with was great &amp; worked to get our group home.,positive_feedback_praise,0.044,0.781,True
1008017::cust0::1008017,1008017,1,Who downgrades a full flight to a smaller plane &amp; leaves 20 passengers stuck? Terrible service [MENTION] .,flight_cancellation,0.0382,0.7281,True
1008017::cust1::1008016,1008017,9,"[MENTION] Sorry [MENTION] , you’ve lost my trust. If you had to compensate customers w/cash instead of vouchers, this type of thing wolud end fast!",refund_request,0.0432,0.5781,True
1008020::cust0::1008020,1008020,5,Flying [MENTION] Chicago to… [URL] [URL],flight_status_inquiry,0.0075,0.7095,True
1008553::cust0::1008552,1008553,8,[MENTION] You are awesome just for checking!!!,other_acknowledgement_thanks,0.0212,0.5931,True
1008553::cust1::1008551,1008553,8,[MENTION] Ok thanks! I appreciate your help! Please let me know if anything changes!,other_acknowledgement_thanks,0.1119,0.4771,True
1008557::cust0::1008557,1008557,1,"amazing trip to nyc but rude, unhelpful, DISGUSTING service w/ [MENTION] at [MENTION] , will try my best to never fly with again",general_dissatisfaction_venting,0.0349,0.6306,True
1009::cust0::1009,1009,0,Heading to London tonight will be there for 5 days doing some exciting stuff:) [MENTION] get the drinks ready I coming aboard:) JB,positive_feedback_praise,0.0204,0.8015,True
1009324::cust0::1009324,1009324,0,AA not the best choice! Capitalism dehumanizes. #americanairlines [MENTION],other_out_of_domain,0.0193,0.7976,True
1009348::cust0::1009348,1009348,1,"Hey [MENTION] , the male flight attendant on 5628 to Grand Rapids could use some more training. Incredibly sarcastic and threatening. 1/ [MENTION] Acted put out when I asked to go to the bathroom before takeoff. Complained about the size of the men next to his jump seat. 2/ [MENTION] Embarrassed a lady who was simply asking about her bag and when her husband spoke up, he said, ""Excuse me?"" and was absolutely looking 3/ [MENTION] For a fight, even threatening to take him off the flight. He said, ""It's already been one of those days and I don't need smart comments."" 4/ [MENTION] Then proceeded to complain about the size of another customer on a previous flight. This was all between boarding and take off. 5/5",staff_conduct_complaint,0.0189,0.6747,True
1009387::cust0::1009387,1009387,5,"While [MENTION] couldn’t find a pilot for my original flight to ORD, [MENTION] found a seat for me on a MSN-DCA direct.",seat_assignment_change,0.0003,0.6871,False
1009457::cust0::1009457,1009457,2,[MENTION] reason for delay AA205 LAX OGG ?,flight_delay,0.0587,0.6553,True
1009457::cust1::1009456,1009457,3,[MENTION] Mahalo!,other_non_actionable,0.0245,0.7127,True
1009460::cust0::1009459,1009460,2,[MENTION] Yes but arriving to LAX at midnight and a 2 hour ride to San Diego to be at work at 7am on Monday.,flight_delay,0.0099,0.7327,True
1010110::cust0::1010110,1010110,4,Thank you [MENTION] for taking care of [MENTION] !!! [MENTION] [URL],baggage_damaged,0.0599,0.4915,True
1010119::cust0::1010119,1010119,1,"Did you know that you can be booted from your seat on a plane after sitting there for 40 mins because you checked in later than others? I didn't. But apparently that's what [MENTION] just did, dividing a couple across the aisle from me, downgrading one of them. [MENTION] (Oh and two sitting senators are on this flight. Plus [MENTION] .) [MENTION] [MENTION] Obviously millions of things in the world that are worse than this, but it's still unpleasant to watch or experience w paying customers.",staff_conduct_complaint,0.0011,0.6397,False
1010127::cust0::1010127,1010127,9,"[MENTION] I wish we could upgrade our tickets, but customer service is rude &amp; saying their system is dead. #HorribleCustomerService",service_failure_complaint,0.003,0.6593,False
1010127::cust1::1010126,1010127,7,[MENTION] [MENTION] definitely will consider other airlines if they are within a few hundred dollars next time.,change_fee_dispute,0.0013,0.6277,False
1010127::cust2::1010124,1010127,0,[MENTION] [MENTION] #NoKidding. Flew [MENTION] 3 wks ago w/ a free upgrade to 1st &amp; live TV to watch the [MENTION] game! [MENTION] needs to get it together,other_non_actionable,0.0353,0.6166,True
1010127::cust3::1010123,1010127,5,[MENTION] 1st leg finished w/ EMPTY seats in #bizclass. International flight w/ no entertainment &amp; no wifi. Happy to be flying [MENTION] next trip,missed_connection_rebooking,0.0037,0.6748,False
1010680::cust0::1010680,1010680,2,"[MENTION] after 2 week biz trip, what a lovely way to arrive home after 30 hour flight. Will reconsider my loyalty to you. Beyond upset.",missed_connection_rebooking,0.035,0.5614,True
1010680::cust1::1010670,1010680,1,[MENTION] Already did. I am beyond upset. Depending on how u handle the issue will revisit loyalty. 4m+ AA miles. Some other airline might want my biz,missed_connection_rebooking,0.0058,0.5997,True
1010680::cust2::1010668,1010680,11,"[MENTION] I expect a phone call or email with updates. Regularly. [MENTION] Can u confirm what I have just been told over phone, that luggage is in todays 069 flight landing in Miami and will be connecting to MVD?",baggage_delayed_lost,0.009,0.602,True
1010680::cust3::1010672,1010680,9,[MENTION] Would like t receive update. Emerald status. I should not be calling you. According to the operator bag is now in MIA. Has it boarded t MVD?,baggage_delayed_lost,0.0014,0.6569,False
1010680::cust4::1010674,1010680,10,"[MENTION] Pls confirm when that is the case and expected delivery time tomo. Sunday would rather spend w family, instead of waiting for my delayed bag [MENTION] According to your operator, bag was not loaded yesterday bc plane was very full... If that is indeed the case, where is customer service??",baggage_delayed_lost,0.0285,0.5534,True
1010680::cust5::1010677,1010680,0,[MENTION] Thanks. Arrives 8.45 AM in MVD (not MIA). Any estimation t when should I expect it home? Or should I stay on a home holding pattern all day?,flight_delay,0.0057,0.7086,True
1010683::cust0::1010683,1010683,4,"The ""resolution"" line at [MENTION] . Been in it 30 minutes and can't see the front yet [URL]",other_non_actionable,0.0037,0.777,False
1010683::cust1::1010682,1010683,9,[MENTION] Seems the technical glitch was fixed and was able to check in online while in line. Feeling bad for others still stuck.,service_failure_complaint,0.0537,0.6879,True
1010686::cust0::1010686,1010686,8,[MENTION] can you help me with my pnr via dm,other_non_actionable,0.0348,0.713,True
1010954::cust0::1010954,1010954,2,Someone please explain to me why every [MENTION] flight that I’m on always gets delayed? 3/4 flights so far. I want a refund for my time,missed_connection_rebooking,0.0033,0.6232,False
1010956::cust0::1010956,1010956,6,“If seated next to a child - or someone who acts like a child - put your mask on first.” - [MENTION] crew safety announcement #LoveIt,staff_conduct_complaint,0.0265,0.7684,True
1011588::cust0::1011588,1011588,2,Can [MENTION] be any worse? [MENTION] flight2051 phl-bos delayed for over an hour because it has too much fuel? Thats a lie. Do better! [MENTION] [MENTION] Even if it is true. Too much fuel is a miscalculation on [MENTION] . You should know the plan routes and schedules to prevent this.,flight_delay,0.029,0.6286,True
1011588::cust1::1011585,1011588,9,[MENTION] It had nothing to do with weather or mechanical. Those are the excuses you always use! just do better and be better. Its not brain surgery.,service_failure_complaint,0.0016,0.7545,False
1011590::cust0::1011590,1011590,11,I don’t think [MENTION] has any idea what time my flight is going to take off... So much for all that “youngest fleet” talk. #old #A321 [URL],missed_connection_rebooking,0.009,0.7062,True
1011592::cust0::1011592,1011592,0,Stranded in Dallas YET AGAIN thanks to [MENTION] . Y’all. No bueno. I would like a comped margarita + nachos for the struggle.,general_dissatisfaction_venting,0.0148,0.7612,True
1011594::cust0::1011594,1011594,7,[MENTION] I was charged 12 times for a 1 time $50 seat upgrade. WTH? 😐,change_fee_dispute,0.0509,0.627,True
1012019::cust0::1012019,1012019,0,TY [MENTION] for 34yr support of [MENTION] work to end bc. Very appreciative of you &amp; employees &amp; honored to have y'all at our side. [URL],other_acknowledgement_thanks,0.0007,0.6885,False
1012021::cust0::1012021,1012021,11,[MENTION] terminal for fly.aa186pek to order?,flight_status_inquiry,0.0246,0.6581,True
1012023::cust0::1012023,1012023,11,[MENTION] Aaaaaaaaaaaaand now we missed our connecting flight.,missed_connection_rebooking,0.0748,0.461,True
1012026::cust0::1012026,1012026,0,Work. OU/Texas. [MENTION] / Dodgers. Busy day. #RedRiverRivalry #NLCS #BoomerSooner #FlyTheW [MENTION],other_non_actionable,0.0059,0.8198,True
1012026::cust1::1012025,1012026,0,[MENTION] Thanks for the reply. I should be just about done with work in time for the games. GO CUBS!!!!!!,other_non_actionable,0.0007,0.6784,False
1012032::cust0::1012032,1012032,7,[MENTION] why am I being rebooked on a flight from a different originating city with no reimbursement for cost of transportation?,missed_connection_rebooking,0.0069,0.592,True
1012032::cust1::1012030,1012032,2,[MENTION] What doesn’t work is me having to pay additional $ because of flight delays.,change_fee_dispute,0.0073,0.594,True
1012032::cust2::1012028,1012032,8,[MENTION] Please check your DM.,other_non_actionable,0.0289,0.6655,True
1012034::cust0::1012034,1012034,2,"[MENTION] flight keeps pushed back, I paid for a 6am flight not a 10am, what's the point of paying more? 😡",missed_connection_rebooking,0.0054,0.5629,False
1012066::cust0::1012066,1012066,2,And this is why I don’t fly [MENTION] 8:15 flight delayed to an 11. MSY&gt;ORD #brokenplane,flight_delay,0.0097,0.6685,True
1012464::cust0::1012464,1012464,11,"Hey [MENTION] , what's going on with flight 6026?",flight_status_inquiry,0.0115,0.7099,True
1012464::cust1::1012463,1012464,3,[MENTION] No worries. I heard about what happened. But you wanna upgrade me to gold status to make up for it? ;) I'm SO close! Lol,positive_feedback_praise,0.0025,0.6562,False
1012728::cust0::1012728,1012728,10,[MENTION] is there a restriction to checked baggage on basic economy? I need to take a sports equipment bag with me,forced_gate_check_complaint,0.0241,0.6921,True
